release_date,title,vote_average,studio,domestic_gross,foreign_gross,year,Total_Revenue
2016-03-25,Batman v Superman: Dawn of Justice,5.8,WB,330400000.0,543300000.0,2016,873700000.0
2016-03-04,Zootopia,7.7,BV,341300000.0,682500000.0,2016,1023800000.0
2016-06-10,Now You See Me 2,6.8,LG/S,65099999.0,269800000.0,2016,334899999.0
2016-11-11,Arrival,7.4,Par.,100500000.0,102800000.0,2016,203300000.0
2016-11-11,Arrival,7.4,Par.,100500000.0,102800000.0,2016,203300000.0
2016-11-04,Hacksaw Ridge,8.1,LGF,67200000.0,108100000.0,2016,175300000.0
2016-11-04,Hacksaw Ridge,8.1,LGF,67200000.0,108100000.0,2016,175300000.0
2016-01-15,13 Hours: The Secret Soldiers of Benghazi,7.0,Par.,52900000.0,16600000.0,2016,69500000.0
2016-06-10,Warcraft,6.3,Uni.,47400000.0,386300000.0,2016,433700000.0
2016-12-16,Rogue One: A Star Wars Story,7.5,BV,532200000.0,523900000.0,2016,1056100000.0
2016-12-16,Rogue One: A Star Wars Story,7.5,BV,532200000.0,523900000.0,2016,1056100000.0
2016-07-01,The BFG,6.2,BV,55500000.0,127900000.0,2016,183400000.0
2016-11-23,Allied,6.7,Par.,40100000.0,79400000.0,2016,119500000.0
2016-11-23,Allied,6.7,Par.,40100000.0,79400000.0,2016,119500000.0
2016-07-22,Star Trek Beyond,6.7,Par.,158800000.0,184600000.0,2016,343400000.0
2016-09-30,Miss Peregrine's Home for Peculiar Children,6.7,Fox,87200000.0,209200000.0,2016,296400000.0
2016-06-10,The Conjuring 2,7.2,WB (NL),102500000.0,217900000.0,2016,320400000.0
2016-07-01,The Purge: Election Year,6.3,Uni.,79200000.0,39400000.0,2016,118600000.0
2016-02-26,Gods of Egypt,5.4,LG/S,31200000.0,119500000.0,2016,150700000.0
2016-07-22,Ice Age: Collision Course,5.9,Fox,64099999.0,344500000.0,2016,408599999.0
2016-09-09,Sully,7.1,WB,125100000.0,115700000.0,2016,240800000.0
2016-05-20,The Angry Birds Movie,6.0,Sony,107500000.0,244800000.0,2016,352300000.0
2016-03-11,10 Cloverfield Lane,6.9,Par.,72100000.0,38100000.0,2016,110200000.0
2016-05-20,Neighbors 2: Sorority Rising,5.7,Uni.,55500000.0,52600000.0,2016,108100000.0
2016-12-21,Sing,6.9,Uni.,270400000.0,363800000.0,2016,634200000.0
2016-12-21,Sing,6.9,Uni.,270400000.0,363800000.0,2016,634200000.0
2016-10-28,Inferno,5.9,Sony,34300000.0,185700000.0,2016,220000000.0
2016-10-28,Inferno,5.9,Sony,34300000.0,185700000.0,2016,220000000.0
2016-11-25,Lion,8.1,Wein.,51700000.0,88600000.0,2016,140300000.0
2016-11-25,Lion,8.1,Wein.,51700000.0,88600000.0,2016,140300000.0
2016-10-21,Jack Reacher: Never Go Back,5.6,Par.,58700000.0,103400000.0,2016,162100000.0
2016-10-21,Jack Reacher: Never Go Back,5.6,Par.,58700000.0,103400000.0,2016,162100000.0
2016-06-03,Me Before You,7.7,WB (NL),56200000.0,152100000.0,2016,208300000.0
2016-04-22,The Huntsman: Winter's War,6.2,Uni.,48400000.0,116600000.0,2016,165000000.0
2016-05-27,Alice Through the Looking Glass,6.5,BV,77000000.0,222400000.0,2016,299400000.0
2016-11-18,Manchester by the Sea,7.5,RAtt.,47700000.0,31300000.0,2016,79000000.0
2016-11-18,Manchester by the Sea,7.5,RAtt.,47700000.0,31300000.0,2016,79000000.0
2016-08-05,Suicide Squad,5.9,WB,325100000.0,421700000.0,2016,746800000.0
2017-02-17,A Cure for Wellness,6.2,Fox,8100000.0,18500000.0,2017,26600000.0
2017-02-17,A Cure for Wellness,6.2,Fox,8100000.0,18500000.0,2017,26600000.0
2016-08-26,Mechanic: Resurrection,5.6,LG/S,21200000.0,104500000.0,2016,125700000.0
2016-11-04,Trolls,6.6,Fox,153700000.0,193200000.0,2016,346900000.0
2016-11-04,Trolls,6.6,Fox,153700000.0,193200000.0,2016,346900000.0
2016-12-09,La La Land,7.9,LG/S,151100000.0,295000000.0,2016,446100000.0
2016-12-09,La La Land,7.9,LG/S,151100000.0,295000000.0,2016,446100000.0
2016-01-29,Kung Fu Panda 3,6.7,Fox,143500000.0,377600000.0,2016,521100000.0
2016-11-18,Nocturnal Animals,7.4,Focus,10700000.0,19600000.0,2016,30300000.0
2016-11-18,Nocturnal Animals,7.4,Focus,10700000.0,19600000.0,2016,30300000.0
2016-08-12,Hell or High Water,7.3,LGF,27000000.0,10900000.0,2016,37900000.0
2016-06-24,Independence Day: Resurgence,5.1,Fox,103100000.0,286500000.0,2016,389600000.0
2016-12-21,Patriots Day,6.9,LGF,31900000.0,18700000.0,2016,50600000.0
2016-12-21,Patriots Day,6.9,LGF,31900000.0,18700000.0,2016,50600000.0
2016-06-17,Finding Dory,7.0,BV,486300000.0,542300000.0,2016,1028600000.0
2016-03-04,London Has Fallen,5.9,Focus,62500000.0,143200000.0,2016,205700000.0
2016-08-12,Sausage Party,5.6,Sony,97700000.0,43000000.0,2016,140700000.0
2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,5.9,Par.,82100000.0,163600000.0,2016,245700000.0
2016-12-23,Why Him?,6.2,Fox,60300000.0,57800000.0,2016,118100000.0
2016-12-23,Why Him?,6.2,Fox,60300000.0,57800000.0,2016,118100000.0
2016-07-08,Captain Fantastic,8.0,BST,5900000.0,16900000.0,2016,22800000.0
2016-07-01,The Legend of Tarzan,5.8,WB,126600000.0,230100000.0,2016,356700000.0
2016-12-10,Hidden Figures,8.0,Fox,169600000.0,66300000.0,2016,235900000.0
2016-12-10,Hidden Figures,8.0,Fox,169600000.0,66300000.0,2016,235900000.0
2016-07-29,Jason Bourne,6.1,Uni.,162400000.0,253100000.0,2016,415500000.0
2016-06-17,Central Intelligence,6.3,WB (NL),127400000.0,89500000.0,2016,216900000.0
2016-07-29,Bad Moms,6.5,STX,113300000.0,70700000.0,2016,184000000.0
2016-06-24,The Shallows,6.3,Sony,55100000.0,64000000.0,2016,119100000.0
2016-12-21,Assassin's Creed,5.4,Fox,54600000.0,186300000.0,2016,240900000.0
2016-12-21,Assassin's Creed,5.4,Fox,54600000.0,186300000.0,2016,240900000.0
2016-08-19,Kubo and the Two Strings,7.7,Focus,48000000.0,21900000.0,2016,69900000.0
2016-10-14,The Accountant,6.9,WB,86300000.0,68900000.0,2016,155200000.0
2016-10-14,The Accountant,6.9,WB,86300000.0,68900000.0,2016,155200000.0
2016-05-20,The Nice Guys,7.1,WB,36300000.0,26500000.0,2016,62800000.0
2016-09-16,Snowden,7.1,ORF,21600000.0,15700000.0,2016,37300000.0
2016-09-30,Deepwater Horizon,6.7,LG/S,61400000.0,60400000.0,2016,121800000.0
2016-09-30,Deepwater Horizon,6.7,LG/S,61400000.0,60400000.0,2016,121800000.0
2016-12-21,The Autopsy of Jane Doe,6.5,IFC,10500.0,6000000.0,2016,6010500.0
2016-12-21,The Autopsy of Jane Doe,6.5,IFC,10500.0,6000000.0,2016,6010500.0
2016-02-26,Triple 9,5.8,ORF,12600000.0,10500000.0,2016,23100000.0
2016-02-12,Zoolander 2,4.7,Par.,28800000.0,27900000.0,2016,56700000.0
2016-01-15,Ride Along 2,6.2,Uni.,91200000.0,33400000.0,2016,124600000.0
2016-01-15,The 5th Wave,5.8,Sony,34900000.0,75000000.0,2016,109900000.0
2016-12-16,Collateral Beauty,7.2,WB (NL),31000000.0,57500000.0,2016,88500000.0
2016-12-16,Collateral Beauty,7.2,WB (NL),31000000.0,57500000.0,2016,88500000.0
2016-04-15,Barbershop: The Next Cut,6.0,WB (NL),54000000.0,1000000.0,2016,55000000.0
2016-12-16,Fences,6.8,Par.,57700000.0,6700000.0,2016,64400000.0
2016-12-16,Fences,6.8,Par.,57700000.0,6700000.0,2016,64400000.0
2016-01-29,The Finest Hours,6.4,BV,27600000.0,24500000.0,2016,52100000.0
2016-07-22,Lights Out,6.3,WB (NL),67300000.0,81600000.0,2016,148900000.0
2017-01-20,The Founder,7.0,Wein.,12800000.0,11300000.0,2017,24100000.0
2017-01-20,The Founder,7.0,Wein.,12800000.0,11300000.0,2017,24100000.0
2016-02-05,"Hail, Caesar!",5.9,Uni.,30500000.0,33100000.0,2016,63600000.0
2016-11-25,Miss Sloane,7.4,EC,3500000.0,5600000.0,2016,9100000.0
2016-11-25,Miss Sloane,7.4,EC,3500000.0,5600000.0,2016,9100000.0
2016-08-26,Don't Breathe,6.9,SGem,89200000.0,67900000.0,2016,157100000.0
2016-01-22,Ip Man 3,6.7,WGUSA,2700000.0,154200000.0,2016,156900000.0
2016-09-23,Storks,6.5,WB,72700000.0,110700000.0,2016,183400000.0
2016-10-21,Ouija: Origin of Evil,6.0,Uni.,35100000.0,46600000.0,2016,81700000.0
2016-10-21,Ouija: Origin of Evil,6.0,Uni.,35100000.0,46600000.0,2016,81700000.0
2016-07-08,Mike and Dave Need Wedding Dates,6.0,Fox,46000000.0,31100000.0,2016,77100000.0
2016-11-18,The Edge of Seventeen,7.2,STX,14400000.0,4400000.0,2016,18800000.0
2016-11-18,The Edge of Seventeen,7.2,STX,14400000.0,4400000.0,2016,18800000.0
2016-10-21,Keeping Up with the Joneses,6.0,Fox,14900000.0,15000000.0,2016,29900000.0
2016-02-26,Eddie the Eagle,7.2,Fox,15800000.0,30400000.0,2016,46200000.0
2016-04-08,The Boss,5.8,Uni.,63300000.0,15600000.0,2016,78900000.0
2016-01-22,Dirty Grandpa,5.8,LGF,35600000.0,58500000.0,2016,94100000.0
2016-05-13,Money Monster,6.4,TriS,41000000.0,52300000.0,2016,93300000.0
2016-12-23,A Monster Calls,7.1,Focus,3700000.0,43600000.0,2016,47300000.0
2016-12-23,A Monster Calls,7.1,Focus,3700000.0,43600000.0,2016,47300000.0
2017-04-21,The Lost City of Z,6.2,BST,8600000.0,10700000.0,2017,19300000.0
2017-04-21,The Lost City of Z,6.2,BST,8600000.0,10700000.0,2017,19300000.0
2016-12-09,Office Christmas Party,5.6,Par.,54800000.0,59700000.0,2016,114500000.0
2016-02-05,Regression,5.5,W/Dim.,55000.0,17600000.0,2016,17655000.0
2016-08-19,War Dogs,6.8,WB,43000000.0,43200000.0,2016,86200000.0
2016-11-11,Shut In,5.2,EC,6900000.0,6200000.0,2016,13100000.0
2016-09-16,Bridget Jones's Baby,6.4,Uni.,24300000.0,187700000.0,2016,212000000.0
2016-04-06,Hardcore Henry,6.2,STX,9300000.0,7600000.0,2016,16900000.0
2016-02-12,How to Be Single,6.1,WB (NL),46800000.0,65500000.0,2016,112300000.0
2016-04-15,Sing Street,8.0,Wein.,3200000.0,10400000.0,2016,13600000.0
2016-02-18,Risen,5.8,Sony,36900000.0,9200000.0,2016,46100000.0
2016-03-18,Miracles from Heaven,7.1,TriS,61700000.0,12200000.0,2016,73900000.0
2016-12-21,Dangal,8.1,UTV,12400000.0,290500000.0,2016,302900000.0
2016-07-08,The Secret Life of Pets,6.1,Uni.,368400000.0,507100000.0,2016,875500000.0
2016-09-16,Blair Witch,5.0,LGF,20800000.0,24400000.0,2016,45200000.0
2016-09-16,Blair Witch,5.0,LGF,20800000.0,24400000.0,2016,45200000.0
2016-06-10,Genius,6.5,RAtt.,1400000.0,4300000.0,2016,5700000.0
2016-11-11,Billy Lynn's Long Halftime Walk,5.9,TriS,1700000.0,29200000.0,2016,30900000.0
2016-11-11,Billy Lynn's Long Halftime Walk,5.9,TriS,1700000.0,29200000.0,2016,30900000.0
2016-10-11,Shin Godzilla,6.6,FUN,1900000.0,76000000.0,2016,77900000.0
2016-02-05,Pride and Prejudice and Zombies,5.7,SGem,10900000.0,5500000.0,2016,16400000.0
2016-03-11,The Other Side of the Door,5.3,Fox,3000000.0,11300000.0,2016,14300000.0
2016-10-14,Max Steel,5.2,ORF,3800000.0,2500000.0,2016,6300000.0
2016-10-14,Max Steel,5.2,ORF,3800000.0,2500000.0,2016,6300000.0
2016-01-29,Fifty Shades of Black,4.4,ORF,11700000.0,10500000.0,2016,22200000.0
2016-09-30,American Honey,6.7,A24,663000.0,1200000.0,2016,1863000.0
2016-04-29,The Man Who Knew Infinity,7.2,IFC,3900000.0,8400000.0,2016,12300000.0
2016-03-18,Midnight Special,6.3,WB,3700000.0,2500000.0,2016,6200000.0
2016-06-24,Free State of Jones,6.6,STX,20800000.0,4200000.0,2016,25000000.0
2016-08-05,The Little Prince,7.6,EOne,1300000.0,96200000.0,2016,97500000.0
2016-11-04,Loving,6.7,Focus,7800000.0,5200000.0,2016,13000000.0
2016-11-04,Loving,6.7,Focus,7800000.0,5200000.0,2016,13000000.0
2016-10-07,Middle School: The Worst Years of My Life,7.0,LGF,20000000.0,3300000.0,2016,23300000.0
2016-08-12,Florence Foster Jenkins,6.7,Par.,27400000.0,21500000.0,2016,48900000.0
2016-07-22,Absolutely Fabulous: The Movie,5.4,FoxS,4800000.0,33100000.0,2016,37900000.0
2016-12-21,Julieta,7.0,SPC,1500000.0,21000000.0,2016,22500000.0
2016-09-09,When the Bough Breaks,5.3,SGem,29700000.0,911000.0,2016,30611000.0
2016-07-01,Our Kind of Traitor,6.0,RAtt.,3200000.0,7600000.0,2016,10800000.0
2016-09-23,Queen of Katwe,7.1,BV,8900000.0,1500000.0,2016,10400000.0
2016-09-16,The Beatles: Eight Days a Week - The Touring Years,7.6,Abr.,2900000.0,9400000.0,2016,12300000.0
2016-10-21,Boo! A Madea Halloween,5.3,LGF,73200000.0,1600000.0,2016,74800000.0
2016-12-02,Incarnate,5.2,BH Tilt,4800000.0,1500000.0,2016,6300000.0
2016-09-30,L.O.R.D: Legend of Ravaging Dynasties,6.0,AR,350000.0,57700000.0,2016,58050000.0
2016-03-11,The Perfect Match,5.5,LGF,9700000.0,745000.0,2016,10445000.0
2016-11-23,Rules Don't Apply,5.9,Fox,3700000.0,233000.0,2016,3933000.0
2016-03-25,My Big Fat Greek Wedding 2,5.8,Uni.,59700000.0,29200000.0,2016,88900000.0
2016-04-01,God's Not Dead 2,5.8,PFR,20800000.0,3700000.0,2016,24500000.0
2016-11-11,Almost Christmas,5.6,Uni.,42200000.0,422000.0,2016,42622000.0
2016-10-28,Ae Dil Hai Mushkil,6.2,FIP,4300000.0,24100000.0,2016,28400000.0
2016-01-15,A Perfect Day,6.7,IFC,14000.0,1700000.0,2016,1714000.0
2016-12-09,Sword Master,6.4,WGUSA,75500.0,14600000.0,2016,14675500.0
2016-07-29,Indignation,6.5,RAtt.,3400000.0,523000.0,2016,3923000.0
2016-08-26,Southside with You,5.5,RAtt.,6300000.0,208000.0,2016,6508000.0
2016-10-14,Desierto,6.0,STX,2000000.0,1000000.0,2016,3000000.0
2016-09-30,Operation Mekong,6.4,WGUSA,800000.0,172300000.0,2016,173100000.0
2016-12-02,The Duelist,6.5,Sony,13500.0,6100000.0,2016,6113500.0
2016-10-21,Luck-Key,7.0,JBG,467000.0,47700000.0,2016,48167000.0
2016-04-29,A Beautiful Planet,6.9,Imax,15500000.0,9400000.0,2016,24900000.0
2016-04-29,Disobedience,8.0,BST,3500000.0,4400000.0,2018,7900000.0
2018-04-27,Disobedience,6.9,BST,3500000.0,4400000.0,2018,7900000.0
2017-10-06,Blade Runner 2049,7.4,WB,92100000.0,167200000.0,2017,259300000.0
2017-10-06,Blade Runner 2049,7.4,WB,92100000.0,167200000.0,2017,259300000.0
2017-07-07,Spider-Man: Homecoming,7.4,Sony,334200000.0,546000000.0,2017,880200000.0
2017-11-03,Thor: Ragnarok,7.5,BV,315100000.0,538900000.0,2017,854000000.0
2017-11-03,Thor: Ragnarok,7.5,BV,315100000.0,538900000.0,2017,854000000.0
2017-05-05,Guardians of the Galaxy Vol. 2,7.7,BV,389800000.0,473900000.0,2017,863700000.0
2017-11-17,Justice League,6.2,WB,229000000.0,428900000.0,2017,657900000.0
2017-11-17,Justice League,6.2,WB,229000000.0,428900000.0,2017,657900000.0
2017-12-15,Star Wars: The Last Jedi,7.0,BV,620200000.0,712400000.0,2017,1332600000.0
2017-12-15,Star Wars: The Last Jedi,7.0,BV,620200000.0,712400000.0,2017,1332600000.0
2017-03-10,Kong: Skull Island,6.3,WB,168100000.0,398600000.0,2017,566700000.0
2017-04-14,The Fate of the Furious,6.9,Uni.,226000000.0,1010.0,2017,226001010.0
2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,BV,172600000.0,622300000.0,2017,794900000.0
2017-11-22,Coco,8.2,BV,209700000.0,597400000.0,2017,807100000.0
2017-11-22,Coco,8.2,BV,209700000.0,597400000.0,2017,807100000.0
2017-05-19,Alien: Covenant,5.9,Fox,74300000.0,166600000.0,2017,240900000.0
2017-07-19,Dunkirk,7.4,WB,188000000.0,337200000.0,2017,525200000.0
2017-09-22,Kingsman: The Golden Circle,7.0,Fox,100200000.0,310700000.0,2017,410900000.0
2017-06-21,Transformers: The Last Knight,6.0,Par.,130199999.0,475300000.0,2017,605499999.0
2017-07-21,Valerian and the City of a Thousand Planets,6.6,STX,41200000.0,184700000.0,2017,225900000.0
2017-07-14,War for the Planet of the Apes,7.0,Fox,146900000.0,343800000.0,2017,490700000.0
2017-06-28,Baby Driver,7.4,TriS,107800000.0,119100000.0,2017,226900000.0
2017-12-01,The Shape of Water,7.2,FoxS,63900000.0,131400000.0,2017,195300000.0
2017-12-01,The Shape of Water,7.2,FoxS,63900000.0,131400000.0,2017,195300000.0
2017-12-20,The Greatest Showman,8.0,Fox,174300000.0,260700000.0,2017,435000000.0
2017-12-20,The Greatest Showman,8.0,Fox,174300000.0,260700000.0,2017,435000000.0
2017-05-12,King Arthur: Legend of the Sword,6.5,WB,39200000.0,109500000.0,2017,148700000.0
2017-07-28,Atomic Blonde,6.3,Focus,51700000.0,48300000.0,2017,100000000.0
2017-08-18,The Hitman's Bodyguard,6.7,LG/S,75500000.0,101100000.0,2017,176600000.0
2017-08-11,Annabelle: Creation,6.5,WB (NL),102100000.0,204400000.0,2017,306500000.0
2017-10-13,Happy Death Day,6.6,Uni.,55700000.0,69800000.0,2017,125500000.0
2017-11-24,Call Me by Your Name,8.3,SPC,18100000.0,23800000.0,2017,41900000.0
2017-11-24,Call Me by Your Name,8.3,SPC,18100000.0,23800000.0,2017,41900000.0
2017-12-20,Jumanji: Welcome to the Jungle,6.7,Sony,404500000.0,557600000.0,2017,962100000.0
2017-12-20,Jumanji: Welcome to the Jungle,6.7,Sony,404500000.0,557600000.0,2017,962100000.0
2017-11-17,Wonder,8.2,LGF,132400000.0,173500000.0,2017,305900000.0
2017-11-17,Wonder,8.2,LGF,132400000.0,173500000.0,2017,305900000.0
2017-12-15,Ferdinand,7.1,Fox,84400000.0,211700000.0,2017,296100000.0
2017-12-15,Ferdinand,7.1,Fox,84400000.0,211700000.0,2017,296100000.0
2017-02-17,The Great Wall,5.8,Uni.,45500000.0,289400000.0,2017,334900000.0
2017-01-06,Underworld: Blood Wars,5.5,SGem,30400000.0,50700000.0,2017,81100000.0
2017-06-16,Cars 3,6.7,BV,152900000.0,231000000.0,2017,383900000.0
2017-06-02,Captain Underpants: The First Epic Movie,6.0,Fox,73900000.0,51600000.0,2017,125500000.0
2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,FoxS,54500000.0,104700000.0,2017,159200000.0
2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,FoxS,54500000.0,104700000.0,2017,159200000.0
2017-10-27,Jigsaw,6.1,LGF,38100000.0,64900000.0,2017,103000000.0
2017-09-29,American Made,6.7,Uni.,51300000.0,83500000.0,2017,134800000.0
2017-09-29,American Made,6.7,Uni.,51300000.0,83500000.0,2017,134800000.0
2017-04-12,Gifted,7.9,FoxS,24800000.0,18200000.0,2017,43000000.0
2017-11-01,A Bad Moms Christmas,6.3,STX,72100000.0,58400000.0,2017,130500000.0
2017-11-01,A Bad Moms Christmas,6.3,STX,72100000.0,58400000.0,2017,130500000.0
2017-06-30,Despicable Me 3,6.3,Uni.,264600000.0,770200000.0,2017,1034800000.0
2017-11-03,Lady Bird,7.3,A24,49000000.0,30000000.0,2017,79000000.0
2017-11-03,Lady Bird,7.3,A24,49000000.0,30000000.0,2017,79000000.0
2017-08-18,Logan Lucky,6.7,BST,27800000.0,20700000.0,2017,48500000.0
2017-04-07,Smurfs: The Lost Village,6.2,Sony,45000000.0,152200000.0,2017,197200000.0
2017-12-22,The Post,7.0,Fox,81900000.0,97900000.0,2017,179800000.0
2017-12-22,The Post,7.0,Fox,81900000.0,97900000.0,2017,179800000.0
2017-08-04,The Dark Tower,5.6,Sony,50700000.0,62500000.0,2017,113200000.0
2017-09-15,American Assassin,6.3,LGF,36200000.0,31000000.0,2017,67200000.0
2017-12-08,"I, Tonya",7.5,Neon,30000000.0,23900000.0,2017,53900000.0
2017-12-08,"I, Tonya",7.5,Neon,30000000.0,23900000.0,2017,53900000.0
2017-11-22,Darkest Hour,7.3,Focus,56500000.0,94400000.0,2017,150900000.0
2017-11-22,Darkest Hour,7.3,Focus,56500000.0,94400000.0,2017,150900000.0
2017-12-25,Phantom Thread,7.2,Focus,21200000.0,26600000.0,2017,47800000.0
2017-12-25,Phantom Thread,7.2,Focus,21200000.0,26600000.0,2017,47800000.0
2017-09-15,mother!,7.0,Par.,17800000.0,26700000.0,2017,44500000.0
2017-12-22,Pitch Perfect 3,6.5,Uni.,104900000.0,80500000.0,2017,185400000.0
2017-12-22,Pitch Perfect 3,6.5,Uni.,104900000.0,80500000.0,2017,185400000.0
2017-07-23,The Emoji Movie,5.4,Sony,86100000.0,131699999.0,2017,217799999.0
2017-12-25,Molly's Game,7.1,STX,28800000.0,30500000.0,2017,59300000.0
2017-12-25,Molly's Game,7.1,STX,28800000.0,30500000.0,2017,59300000.0
2017-10-13,The Foreigner,6.7,STX,34400000.0,111000000.0,2017,145400000.0
2017-10-13,The Foreigner,6.7,STX,34400000.0,111000000.0,2017,145400000.0
2017-10-20,The Snowman,5.1,Uni.,6700000.0,36400000.0,2017,43100000.0
2017-11-17,The Star,5.4,Sony,40900000.0,22000000.0,2017,62900000.0
2017-02-03,The Space Between Us,7.1,STX,7900000.0,6900000.0,2017,14800000.0
2017-05-26,Baywatch,6.1,Par.,58100000.0,119800000.0,2017,177900000.0
2017-06-16,Rough Night,5.6,Sony,22100000.0,25200000.0,2017,47300000.0
2017-05-19,"Everything, Everything",7.2,WB,34100000.0,27500000.0,2017,61600000.0
2017-09-08,It,7.2,WB (NL),327500000.0,372900000.0,2017,700400000.0
2017-09-08,It,7.2,WB (NL),327500000.0,372900000.0,2017,700400000.0
2017-10-06,The Mountain Between Us,6.5,Fox,30300000.0,32500000.0,2017,62800000.0
2017-10-20,Geostorm,5.8,WB,33700000.0,187900000.0,2017,221600000.0
2017-10-20,Geostorm,5.8,WB,33700000.0,187900000.0,2017,221600000.0
2017-02-03,Rings,4.9,Par.,27800000.0,55300000.0,2017,83100000.0
2017-12-01,The Disaster Artist,7.2,A24,21100000.0,8700000.0,2017,29800000.0
2017-12-01,The Disaster Artist,7.2,A24,21100000.0,8700000.0,2017,29800000.0
2017-11-17,"Roman J. Israel, Esq.",6.2,Sony,12000000.0,1100000.0,2017,13100000.0
2017-11-17,"Roman J. Israel, Esq.",6.2,Sony,12000000.0,1100000.0,2017,13100000.0
2017-07-27,The Son of Bigfoot,6.5,VPD,289000.0,46800000.0,2018,47089000.0
2017-11-10,Daddy's Home 2,6.0,Par.,104000000.0,76600000.0,2017,180600000.0
2017-11-10,Daddy's Home 2,6.0,Par.,104000000.0,76600000.0,2017,180600000.0
2017-12-22,Father Figures,5.8,WB,17500000.0,8100000.0,2017,25600000.0
2017-12-22,Father Figures,5.8,WB,17500000.0,8100000.0,2017,25600000.0
2017-06-23,The Big Sick,7.4,LGF,42900000.0,13500000.0,2017,56400000.0
2017-10-13,6 Below: Miracle on the Mountain,5.6,MOM,14800.0,1100000.0,2017,1114800.0
2017-02-10,Fifty Shades Darker,6.1,Uni.,114600000.0,267000000.0,2017,381600000.0
2017-03-31,The Zookeeper's Wife,7.4,Focus,17600000.0,8600000.0,2017,26200000.0
2017-08-11,The Glass Castle,7.1,LGF,17300000.0,4600000.0,2017,21900000.0
2017-12-25,All the Money in the World,6.4,TriS,25100000.0,31900000.0,2017,57000000.0
2017-12-25,All the Money in the World,6.4,TriS,25100000.0,31900000.0,2017,57000000.0
2017-05-19,Diary of a Wimpy Kid: The Long Haul,5.6,Fox,20700000.0,19400000.0,2017,40100000.0
2017-12-22,Downsizing,5.1,Par.,24400000.0,30600000.0,2017,55000000.0
2017-12-22,Downsizing,5.1,Par.,24400000.0,30600000.0,2017,55000000.0
2017-04-27,Baahubali 2: The Conclusion,7.0,GrtIndia,20200000.0,234000000.0,2017,254200000.0
2017-01-13,Sleepless,5.8,ORF,20800000.0,12100000.0,2017,32900000.0
2017-11-14,Amityville: The Awakening,5.4,W/Dim.,700.0,7700000.0,2017,7700700.0
2018-11-30,The Mercy,5.9,Scre.,29500.0,4200000.0,2018,4229500.0
2018-11-30,The Mercy,5.9,Scre.,29500.0,4200000.0,2018,4229500.0
2017-09-15,Brad's Status,6.0,Annapurna,2100000.0,1700000.0,2017,3800000.0
2017-12-01,Wonder Wheel,6.3,Amazon,1400000.0,14500000.0,2017,15900000.0
2017-09-22,Loving Vincent,8.2,Good Deed,6700000.0,35500000.0,2017,42200000.0
2017-09-22,Loving Vincent,8.2,Good Deed,6700000.0,35500000.0,2017,42200000.0
2017-08-25,Tulip Fever,6.4,Wein.,2500000.0,5900000.0,2017,8400000.0
2017-01-27,A Dog's Purpose,7.2,Uni.,64500000.0,140500000.0,2017,205000000.0
2017-01-13,The Bye Bye Man,5.1,STX,22400000.0,4300000.0,2017,26700000.0
2017-02-17,Fist Fight,6.0,WB (NL),32200000.0,8900000.0,2017,41100000.0
2017-06-30,The House,5.7,WB (NL),25600000.0,8600000.0,2017,34200000.0
2017-03-03,The Shack,7.1,LG/S,57400000.0,39600000.0,2017,97000000.0
2017-10-20,Wonderstruck,6.1,RAtt.,1100000.0,2200000.0,2017,3300000.0
2017-03-09,Sword Art Online: The Movie - Ordinal Scale,7.6,Elev.,1500000.0,19200000.0,2017,20700000.0
2017-02-24,Collide,5.6,ORF,2300000.0,2500000.0,2017,4800000.0
2017-08-11,The Nut Job 2: Nutty by Nature,5.7,ORF,28400000.0,36800000.0,2017,65200000.0
2017-01-13,Monster Trucks,5.9,Par.,33400000.0,31100000.0,2017,64500000.0
2017-11-03,Last Flag Flying,6.9,LGF,965000.0,904000.0,2017,1869000.0
2017-02-10,A United Kingdom,6.8,FoxS,3900000.0,9900000.0,2017,13800000.0
2017-07-21,Girls Trip,6.8,Uni.,115200000.0,25400000.0,2017,140600000.0
2017-12-08,Just Getting Started,4.9,BG,6100000.0,1600000.0,2017,7700000.0
2017-12-08,Just Getting Started,4.9,BG,6100000.0,1600000.0,2017,7700000.0
2017-08-11,The Only Living Boy in New York,6.2,RAtt.,624000.0,1900000.0,2017,2524000.0
2017-12-31,The Big Bad Fox and Other Tales,7.4,GK,35800.0,9600000.0,2018,9635800.0
2017-09-29,Mark Felt: The Man Who Brought Down the White House,5.8,SPC,769000.0,3600000.0,2017,4369000.0
2017-10-06,Earth: One Amazing Day,7.8,BBC,81300.0,11600000.0,2017,11681300.0
2017-05-05,3 Generations,6.4,Wein.,156000.0,375000.0,2017,531000.0
2017-09-22,Stronger,7.0,RAtt.,4200000.0,4200000.0,2017,8400000.0
2017-09-01,Viceroy's House,6.7,IFC,1100000.0,6700000.0,2017,7800000.0
2017-03-03,Table 19,6.0,FoxS,3600000.0,1400000.0,2017,5000000.0
2017-06-09,My Cousin Rachel,5.5,FoxS,2700000.0,6500000.0,2017,9200000.0
2017-03-31,The Boss Baby,6.4,Fox,175000000.0,353000000.0,2017,528000000.0
